Mission_ID,Mission_Date,Mission_Type,Drone_Model,Base_Location,Operator_ID,Flight_Duration_Min,Distance_Km,Altitude_m,Battery_Start,Battery_End,Battery_Consumed,Payload_Type,Payload_Weight_kg,Weather,Temperature_C,Wind_Speed_kmph,Threat_Level,Mission_Status,Failure_Reason,Mission_Score
ASD-04423,2025-08-01,Search & Rescue,Skydio X2D,Chandigarh,OP-001,46,44.18,123,100,72,28,HD Camera,4.85,Cloudy,14,5,Low,Failed,Mechanical Fault,98
ASD-04424,2025-05-04,Surveillance,Skydio X2D,Lucknow,OP-022,23,20.48,252,100,61,39,Sensor Package,2.32,Clear,36,32,Critical,Success,NA,80
ASD-04425,2025-08-31,Border Patrol,DJI Mavic 3 Enterprise,Shimla,OP-006,62,16.06,232,100,45,55,Food Package,1.97,Cloudy,16,16,Medium,Success,NA,97
ASD-04426,2025-10-25,Search & Rescue,Skydio X2D,Jaipur,OP-002,64,5.71,176,100,61,39,Food Package,4.6,Cloudy,22,11,High,Success,NA,94
ASD-04427,2025-02-11,Medical Delivery,Parrot Anafi AI,Jaipur,OP-013,30,32.26,279,100,44,56,HD Camera,4.09,Windy,21,29,Low,Success,NA,98
ASD-04428,2025-05-04,Surveillance,Parrot Anafi AI,Delhi,OP-017,23,55.96,131,100,21,79,Food Package,2.17,Cloudy,17,23,High,Success,NA,99
ASD-04429,2025-08-15,Reconnaissance,DJI Mavic 3 Enterprise,Jaipur,OP-027,33,50.23,281,100,15,85,HD Camera,1.15,Windy,42,9,High,Success,NA,72
ASD-04430,2025-08-02,Surveillance,Autel EVO Max 4T,Shimla,OP-005,63,34.14,114,100,53,47,Thermal Camera,4.21,Rainy,17,11,Medium,Success,NA,75
ASD-04431,2025-08-04,Surveillance,DJI Mavic 3 Enterprise,Lucknow,OP-015,55,57.42,116,100,56,44,Food Package,4.03,Clear,31,27,Critical,Success,NA,86
ASD-04432,2025-10-18,Medical Delivery,Skydio X2D,Chandigarh,OP-023,35,31.73,140,100,42,58,LiDAR,1.9,Cloudy,15,4,Medium,Success,NA,91
ASD-04433,2025-11-19,Medical Delivery,Parrot Anafi AI,Delhi,OP-004,53,26.44,212,100,79,21,Medical Kit,3.84,Cloudy,33,33,High,Success,NA,97
ASD-04434,2025-03-22,Border Patrol,DJI Matrice 300 RTK,Jaipur,OP-019,38,20.42,285,100,32,68,Food Package,2.42,Windy,28,32,Critical,Failed,Signal Loss,89
ASD-04435,2025-05-29,Reconnaissance,Autel EVO Max 4T,Lucknow,OP-023,90,57.47,201,100,22,78,Sensor Package,2.95,Rainy,34,20,High,Failed,Mechanical Fault,81
ASD-04436,2025-03-23,Medical Delivery,DJI Mavic 3 Enterprise,Shimla,OP-012,77,41.74,123,100,75,25,Food Package,3.48,Clear,14,15,Medium,Failed,Battery Failure,93
ASD-04437,2025-02-04,Surveillance,Autel EVO Max 4T,Chandigarh,OP-006,53,14.51,272,100,75,25,Thermal Camera,4.8,Rainy,34,26,High,Success,NA,85
ASD-04438,2025-01-20,Surveillance,Parrot Anafi AI,Chandigarh,OP-007,37,25.79,206,100,22,78,HD Camera,1.15,Windy,20,5,Low,Success,NA,93
ASD-04439,2025-10-19,Search & Rescue,DJI Matrice 300 RTK,Chandigarh,OP-002,22,44.73,243,100,69,31,Thermal Camera,1.31,Cloudy,13,26,High,Success,NA,95
ASD-04440,2025-05-22,Medical Delivery,Parrot Anafi AI,Chandigarh,OP-010,40,31.7,222,100,65,35,HD Camera,3.18,Clear,32,15,High,Success,NA,90
ASD-04441,2025-03-09,Medical Delivery,DJI Mavic 3 Enterprise,Chandigarh,OP-003,68,19.9,190,100,63,37,Medical Kit,0.78,Windy,10,29,High,Failed,Signal Loss,94
ASD-04442,2025-09-28,Surveillance,DJI Matrice 300 RTK,Dehradun,OP-015,24,19.99,280,100,72,28,Thermal Camera,1.56,Rainy,15,26,Critical,Success,NA,65
ASD-04443,2025-04-16,Surveillance,DJI Mavic 3 Enterprise,Jaipur,OP-022,87,23.76,168,100,73,27,Sensor Package,2.64,Foggy,21,24,Medium,Success,NA,100
ASD-04444,2025-07-31,Surveillance,Parrot Anafi AI,Delhi,OP-016,61,50.72,245,100,56,44,Food Package,1.2,Cloudy,35,5,Medium,Success,NA,100
ASD-04445,2025-01-09,Surveillance,Autel EVO Max 4T,Chandigarh,OP-014,77,18.56,140,100,30,70,Thermal Camera,0.91,Foggy,42,5,Critical,Success,NA,89
ASD-04446,2025-05-18,Surveillance,Parrot Anafi AI,Delhi,OP-009,75,6.2,166,100,38,62,LiDAR,3.11,Windy,23,7,Medium,Success,NA,99
ASD-04447,2025-06-20,Surveillance,Skydio X2D,Lucknow,OP-011,66,38.97,127,100,24,76,Sensor Package,1.28,Windy,17,29,High,Success,NA,94
ASD-04448,2025-05-17,Surveillance,Parrot Anafi AI,Delhi,OP-008,64,59.85,297,100,75,25,Food Package,0.61,Windy,10,30,Critical,Success,NA,90
ASD-04449,2025-01-16,Reconnaissance,DJI Mavic 3 Enterprise,Shimla,OP-018,73,36.12,111,100,49,51,Thermal Camera,1.81,Cloudy,23,27,Medium,Success,NA,93
ASD-04450,2025-02-19,Border Patrol,Skydio X2D,Chandigarh,OP-014,69,19.18,148,100,33,67,Medical Kit,3.13,Windy,14,28,High,Success,NA,92
ASD-04451,2025-09-07,Search & Rescue,Skydio X2D,Delhi,OP-021,90,11.24,236,100,67,33,Medical Kit,3.43,Rainy,34,32,Low,Success,NA,84
ASD-04452,2025-01-16,Infrastructure Inspection,DJI Mavic 3 Enterprise,Jaipur,OP-013,76,40.96,236,100,77,23,Thermal Camera,2.05,Foggy,9,9,Low,Success,NA,99
ASD-04453,2025-11-08,Surveillance,DJI Matrice 300 RTK,Shimla,OP-012,53,55.21,229,100,24,76,HD Camera,4.96,Clear,27,33,Critical,Success,NA,85
ASD-04454,2025-11-30,Medical Delivery,DJI Matrice 300 RTK,Delhi,OP-001,22,15.04,108,100,23,77,Medical Kit,4.08,Windy,36,29,Critical,Success,NA,88
ASD-04455,2025-03-14,Reconnaissance,Skydio X2D,Shimla,OP-003,71,23.77,97,100,62,38,Thermal Camera,2.0,Rainy,35,29,High,Failed,Battery Failure,81
ASD-04456,2025-06-26,Infrastructure Inspection,DJI Matrice 300 RTK,Dehradun,OP-017,23,14.63,107,100,45,55,Food Package,1.79,Cloudy,17,21,Critical,Failed,Weather,86
ASD-04457,2025-01-22,Reconnaissance,Parrot Anafi AI,Jaipur,OP-027,55,54.47,218,100,78,22,Thermal Camera,4.59,Rainy,25,27,Low,Success,NA,85
ASD-04458,2025-09-15,Search & Rescue,DJI Matrice 300 RTK,Dehradun,OP-017,31,29.56,148,100,65,35,Thermal Camera,3.25,Clear,16,9,High,Success,NA,98
ASD-04459,2025-05-11,Infrastructure Inspection,DJI Matrice 300 RTK,Shimla,OP-019,45,57.6,242,100,59,41,Thermal Camera,4.96,Foggy,21,8,High,Success,NA,97
ASD-04460,2025-02-03,Reconnaissance,DJI Matrice 300 RTK,Delhi,OP-004,85,13.81,166,100,64,36,Thermal Camera,1.1,Clear,23,24,Medium,Success,NA,92
ASD-04461,2025-12-30,Border Patrol,DJI Matrice 300 RTK,Lucknow,OP-003,66,52.98,159,100,19,81,Medical Kit,4.42,Windy,36,3,Medium,Failed,Battery Failure,76
ASD-04462,2025-03-08,Infrastructure Inspection,DJI Mavic 3 Enterprise,Dehradun,OP-030,49,37.04,283,100,41,59,Medical Kit,2.06,Cloudy,18,35,Low,Success,NA,100
ASD-04463,2025-09-28,Reconnaissance,Parrot Anafi AI,Jaipur,OP-009,78,43.29,210,100,46,54,Food Package,1.82,Cloudy,12,3,Low,Success,NA,94
ASD-04464,2025-11-03,Reconnaissance,DJI Mavic 3 Enterprise,Dehradun,OP-021,20,53.24,229,100,59,41,HD Camera,4.47,Clear,14,34,Critical,Success,NA,88
ASD-04465,2025-08-01,Medical Delivery,DJI Mavic 3 Enterprise,Jaipur,OP-025,38,49.76,94,100,70,30,LiDAR,4.69,Clear,32,14,Low,Success,NA,90
ASD-04466,2025-08-03,Surveillance,Autel EVO Max 4T,Chandigarh,OP-014,86,10.76,227,100,21,79,Food Package,1.18,Rainy,10,32,Low,Failed,Signal Loss,85
ASD-04467,2025-07-30,Medical Delivery,Parrot Anafi AI,Lucknow,OP-003,66,53.62,139,100,45,55,Food Package,3.57,Clear,11,12,Critical,Success,NA,82
ASD-04468,2025-02-07,Infrastructure Inspection,DJI Matrice 300 RTK,Lucknow,OP-004,49,42.14,298,100,38,62,Sensor Package,3.32,Rainy,21,8,Critical,Success,NA,74
ASD-04469,2025-05-21,Search & Rescue,Parrot Anafi AI,Dehradun,OP-022,42,40.86,109,100,16,84,HD Camera,4.71,Rainy,19,18,High,Failed,Weather,63
ASD-04470,2025-01-26,Infrastructure Inspection,DJI Mavic 3 Enterprise,Delhi,OP-024,79,27.06,106,100,28,72,LiDAR,2.17,Foggy,15,10,Low,Success,NA,90
ASD-04471,2025-03-01,Medical Delivery,DJI Mavic 3 Enterprise,Dehradun,OP-029,80,17.7,221,100,25,75,Sensor Package,4.55,Foggy,28,25,Critical,Success,NA,85
ASD-04472,2025-12-04,Medical Delivery,DJI Mavic 3 Enterprise,Chandigarh,OP-022,25,15.5,97,100,51,49,HD Camera,2.59,Windy,34,23,Critical,Failed,Weather,90
ASD-04473,2025-03-02,Border Patrol,DJI Matrice 300 RTK,Delhi,OP-006,41,23.95,230,100,77,23,LiDAR,3.62,Foggy,20,25,Low,Success,NA,91
ASD-04474,2025-01-01,Infrastructure Inspection,DJI Matrice 300 RTK,Chandigarh,OP-004,33,14.61,300,100,57,43,HD Camera,1.48,Rainy,41,30,Low,Success,NA,80
ASD-04475,2025-06-24,Reconnaissance,Skydio X2D,Chandigarh,OP-023,79,52.73,101,100,73,27,HD Camera,4.72,Windy,13,13,High,Success,NA,99
ASD-04476,2025-07-20,Infrastructure Inspection,Parrot Anafi AI,Chandigarh,OP-028,66,38.51,176,100,52,48,Thermal Camera,1.97,Windy,27,23,High,Success,NA,91
ASD-04477,2025-12-16,Surveillance,Skydio X2D,Delhi,OP-025,42,50.49,288,100,74,26,Thermal Camera,2.26,Clear,20,31,Critical,Failed,Signal Loss,87
ASD-04478,2025-02-02,Medical Delivery,Autel EVO Max 4T,Lucknow,OP-014,62,8.51,217,100,79,21,Thermal Camera,3.97,Foggy,39,17,Medium,Success,NA,94
ASD-04479,2025-04-04,Surveillance,Autel EVO Max 4T,Dehradun,OP-010,66,29.65,136,100,72,28,Food Package,4.4,Clear,10,11,Critical,Success,NA,87
ASD-04480,2025-05-09,Surveillance,DJI Matrice 300 RTK,Shimla,OP-019,28,14.68,175,100,36,64,Medical Kit,1.41,Cloudy,14,28,Critical,Success,NA,84
ASD-04481,2025-06-19,Infrastructure Inspection,DJI Mavic 3 Enterprise,Shimla,OP-009,62,35.32,185,100,27,73,Food Package,4.11,Windy,26,13,High,Success,NA,92
ASD-04482,2025-11-12,Surveillance,DJI Matrice 300 RTK,Delhi,OP-007,39,20.09,288,100,63,37,Thermal Camera,1.23,Cloudy,10,7,High,Success,NA,95
ASD-04483,2025-10-19,Medical Delivery,Parrot Anafi AI,Shimla,OP-002,39,51.11,251,100,49,51,Medical Kit,3.48,Windy,27,10,Low,Success,NA,91
ASD-04484,2025-01-04,Border Patrol,Parrot Anafi AI,Delhi,OP-004,53,39.31,104,100,58,42,Medical Kit,3.05,Windy,20,11,Low,Success,NA,96
ASD-04485,2025-08-01,Search & Rescue,Parrot Anafi AI,Chandigarh,OP-015,42,53.79,239,100,72,28,Medical Kit,3.75,Clear,34,17,Critical,Success,NA,87
ASD-04486,2025-11-06,Medical Delivery,Skydio X2D,Shimla,OP-016,46,55.26,257,100,21,79,LiDAR,1.29,Cloudy,15,34,Medium,Success,NA,90
ASD-04487,2025-07-18,Infrastructure Inspection,Parrot Anafi AI,Jaipur,OP-030,52,57.23,180,100,43,57,Thermal Camera,1.85,Cloudy,42,34,Critical,Success,NA,85
ASD-04488,2025-07-28,Search & Rescue,DJI Mavic 3 Enterprise,Delhi,OP-011,32,9.8,135,100,34,66,LiDAR,2.22,Rainy,19,23,High,Success,NA,79
ASD-04489,2025-05-01,Border Patrol,DJI Matrice 300 RTK,Shimla,OP-008,46,14.02,217,100,66,34,Thermal Camera,2.39,Rainy,32,7,Medium,Failed,Weather,84
ASD-04490,2025-09-28,Border Patrol,DJI Matrice 300 RTK,Dehradun,OP-027,57,58.94,80,100,43,57,HD Camera,2.62,Foggy,36,22,High,Success,NA,90
ASD-04491,2025-12-24,Border Patrol,DJI Matrice 300 RTK,Delhi,OP-011,81,39.32,234,100,19,81,LiDAR,4.09,Clear,39,4,Low,Failed,Mechanical Fault,77
ASD-04492,2025-08-06,Reconnaissance,DJI Matrice 300 RTK,Lucknow,OP-025,65,45.42,121,100,17,83,Sensor Package,3.8,Rainy,8,32,Medium,Success,NA,57
ASD-04493,2025-12-31,Medical Delivery,Skydio X2D,Dehradun,OP-021,27,49.02,294,100,30,70,Thermal Camera,2.24,Cloudy,18,13,Low,Success,NA,99
ASD-04494,2025-11-03,Surveillance,Skydio X2D,Chandigarh,OP-003,30,48.98,282,100,70,30,Thermal Camera,4.96,Cloudy,9,33,Critical,Success,NA,87
ASD-04495,2025-05-19,Reconnaissance,Parrot Anafi AI,Shimla,OP-004,75,48.28,232,100,24,76,Thermal Camera,2.31,Windy,12,27,Critical,Success,NA,88
ASD-04496,2025-02-07,Surveillance,Autel EVO Max 4T,Delhi,OP-015,66,36.93,90,100,74,26,HD Camera,4.99,Foggy,21,13,Medium,Success,NA,92
ASD-04497,2025-05-10,Search & Rescue,DJI Mavic 3 Enterprise,Chandigarh,OP-007,76,53.93,84,100,29,71,HD Camera,4.08,Cloudy,37,17,Critical,Failed,Weather,88
ASD-04498,2025-11-29,Medical Delivery,DJI Matrice 300 RTK,Jaipur,OP-030,82,33.58,268,100,69,31,HD Camera,1.96,Foggy,40,20,High,Success,NA,90
ASD-04499,2025-02-21,Border Patrol,Skydio X2D,Shimla,OP-016,68,33.18,201,100,49,51,Medical Kit,1.7,Foggy,8,9,Critical,Failed,Signal Loss,88
ASD-04500,2025-09-09,Infrastructure Inspection,DJI Mavic 3 Enterprise,Chandigarh,OP-019,36,46.76,206,100,68,32,Thermal Camera,1.47,Cloudy,30,35,Low,Success,NA,100
ASD-04501,2025-07-20,Infrastructure Inspection,DJI Matrice 300 RTK,Shimla,OP-023,84,28.13,289,100,46,54,HD Camera,0.86,Cloudy,15,23,Medium,Success,NA,90
ASD-04502,2025-10-18,Medical Delivery,Parrot Anafi AI,Jaipur,OP-020,37,34.01,118,100,19,81,Sensor Package,4.6,Foggy,28,27,Medium,Failed,Weather,77
ASD-04503,2025-05-15,Search & Rescue,DJI Mavic 3 Enterprise,Chandigarh,OP-003,40,28.19,296,100,41,59,Food Package,2.49,Cloudy,35,29,Low,Success,NA,93
ASD-04504,2025-09-04,Infrastructure Inspection,Parrot Anafi AI,Delhi,OP-009,54,18.16,89,100,22,78,Sensor Package,2.68,Clear,33,12,Critical,Success,NA,84
ASD-04505,2025-03-20,Reconnaissance,Skydio X2D,Lucknow,OP-024,60,26.11,110,100,51,49,Food Package,2.27,Clear,9,28,Low,Success,NA,97
ASD-04506,2025-10-11,Border Patrol,Autel EVO Max 4T,Dehradun,OP-013,62,11.47,266,100,35,65,HD Camera,3.46,Foggy,8,6,Low,Success,NA,96
ASD-04507,2025-01-12,Search & Rescue,DJI Mavic 3 Enterprise,Jaipur,OP-011,66,42.76,132,100,29,71,Thermal Camera,4.91,Cloudy,17,30,Critical,Success,NA,90
ASD-04508,2025-01-29,Reconnaissance,Parrot Anafi AI,Lucknow,OP-028,43,44.6,82,100,60,40,Sensor Package,4.65,Foggy,25,27,High,Success,NA,98
ASD-04509,2025-06-18,Border Patrol,DJI Matrice 300 RTK,Chandigarh,OP-002,53,44.43,214,100,19,81,HD Camera,2.62,Clear,17,16,Low,Success,NA,70
ASD-04510,2025-01-12,Border Patrol,Autel EVO Max 4T,Delhi,OP-010,77,56.8,107,100,33,67,LiDAR,1.93,Windy,32,34,Medium,Success,NA,97
ASD-04511,2025-10-23,Infrastructure Inspection,DJI Mavic 3 Enterprise,Delhi,OP-010,60,46.57,247,100,33,67,Food Package,4.87,Clear,37,24,High,Success,NA,93
ASD-04512,2025-04-11,Border Patrol,Autel EVO Max 4T,Delhi,OP-025,58,35.52,110,100,30,70,Sensor Package,4.51,Rainy,18,20,High,Success,NA,79
ASD-04513,2025-06-19,Infrastructure Inspection,Skydio X2D,Jaipur,OP-022,29,44.18,296,100,26,74,Sensor Package,1.12,Clear,11,14,Critical,Failed,Mechanical Fault,87
ASD-04514,2025-06-04,Infrastructure Inspection,Skydio X2D,Shimla,OP-028,73,25.65,157,100,51,49,LiDAR,4.96,Rainy,14,32,Low,Success,NA,75
ASD-04515,2025-02-09,Border Patrol,Parrot Anafi AI,Dehradun,OP-023,69,24.83,266,100,32,68,LiDAR,1.18,Clear,27,29,Low,Success,NA,93
ASD-04516,2025-01-07,Search & Rescue,Parrot Anafi AI,Delhi,OP-016,79,46.28,202,100,45,55,Sensor Package,2.79,Clear,18,14,Critical,Success,NA,84
ASD-04517,2025-09-24,Search & Rescue,Autel EVO Max 4T,Shimla,OP-005,88,26.29,155,100,72,28,HD Camera,2.93,Cloudy,11,19,Critical,Success,NA,83
ASD-04518,2025-12-27,Border Patrol,Skydio X2D,Lucknow,OP-030,81,10.55,127,100,21,79,LiDAR,0.87,Clear,21,8,Medium,Success,NA,95
ASD-04519,2025-01-24,Medical Delivery,Parrot Anafi AI,Delhi,OP-022,49,57.23,134,100,63,37,Food Package,2.37,Rainy,15,13,Medium,Success,NA,80
ASD-04520,2025-02-16,Medical Delivery,DJI Matrice 300 RTK,Lucknow,OP-001,20,43.94,211,100,38,62,HD Camera,3.72,Rainy,12,7,Medium,Success,NA,77
ASD-04521,2025-07-03,Infrastructure Inspection,Parrot Anafi AI,Chandigarh,OP-010,67,52.99,145,100,61,39,Sensor Package,1.73,Foggy,36,8,Low,Success,NA,98
ASD-04522,2025-01-15,Border Patrol,Skydio X2D,Lucknow,OP-013,57,45.21,209,100,15,85,LiDAR,3.62,Clear,9,19,Medium,Success,NA,71
ASD-04523,2025-03-07,Search & Rescue,Autel EVO Max 4T,Dehradun,OP-004,57,45.35,178,100,45,55,Thermal Camera,4.17,Clear,20,34,Low,Success,NA,91
ASD-04524,2025-10-06,Border Patrol,Skydio X2D,Chandigarh,OP-009,88,27.33,138,100,27,73,Thermal Camera,3.24,Foggy,40,5,High,Success,NA,99
ASD-04525,2025-12-25,Reconnaissance,Skydio X2D,Shimla,OP-017,62,50.2,127,100,28,72,HD Camera,2.06,Rainy,39,5,Medium,Success,NA,78
ASD-04526,2025-11-11,Border Patrol,Autel EVO Max 4T,Shimla,OP-006,24,44.08,218,100,69,31,Sensor Package,4.26,Clear,35,5,Critical,Success,NA,89
ASD-04527,2025-11-22,Reconnaissance,DJI Matrice 300 RTK,Dehradun,OP-021,75,10.03,177,100,69,31,HD Camera,1.42,Rainy,14,3,High,Failed,Weather,76
ASD-04528,2025-02-17,Medical Delivery,DJI Mavic 3 Enterprise,Shimla,OP-015,73,56.07,211,100,31,69,Food Package,4.3,Clear,11,34,High,Success,NA,95
ASD-04529,2025-06-22,Infrastructure Inspection,DJI Matrice 300 RTK,Dehradun,OP-027,44,36.64,152,100,17,83,Sensor Package,3.28,Foggy,27,29,High,Success,NA,75
ASD-04530,2025-03-07,Reconnaissance,Autel EVO Max 4T,Shimla,OP-027,63,11.61,265,100,77,23,Medical Kit,2.19,Windy,28,6,Medium,Success,NA,96
ASD-04531,2025-01-01,Search & Rescue,Parrot Anafi AI,Chandigarh,OP-008,32,8.01,104,100,34,66,Food Package,4.16,Cloudy,9,35,Medium,Success,NA,92
ASD-04532,2025-09-18,Border Patrol,DJI Matrice 300 RTK,Delhi,OP-002,81,28.04,239,100,27,73,Food Package,4.73,Windy,36,3,Low,Success,NA,99
ASD-04533,2025-03-01,Medical Delivery,DJI Matrice 300 RTK,Jaipur,OP-012,80,41.07,224,100,25,75,Medical Kit,3.96,Foggy,18,14,High,Success,NA,100
ASD-04534,2025-09-10,Infrastructure Inspection,DJI Mavic 3 Enterprise,Shimla,OP-027,53,16.17,152,100,69,31,HD Camera,1.55,Foggy,12,6,High,Failed,Battery Failure,95
ASD-04535,2025-01-31,Infrastructure Inspection,Autel EVO Max 4T,Jaipur,OP-012,48,58.01,245,100,41,59,Sensor Package,2.69,Windy,25,18,Critical,Success,NA,86
ASD-04536,2025-07-06,Search & Rescue,DJI Matrice 300 RTK,Shimla,OP-026,43,32.9,264,100,54,46,Sensor Package,0.86,Foggy,22,19,Low,Success,NA,96
ASD-04537,2025-07-26,Surveillance,Autel EVO Max 4T,Dehradun,OP-025,71,24.46,92,100,25,75,HD Camera,2.05,Rainy,21,17,Low,Success,NA,80
ASD-04538,2025-11-16,Infrastructure Inspection,DJI Mavic 3 Enterprise,Shimla,OP-030,38,26.19,222,100,58,42,Food Package,3.93,Foggy,17,24,Medium,Success,NA,90
ASD-04539,2025-09-09,Search & Rescue,DJI Mavic 3 Enterprise,Delhi,OP-014,39,20.32,278,100,71,29,HD Camera,2.15,Clear,38,33,Medium,Success,NA,97
ASD-04540,2025-08-29,Infrastructure Inspection,Autel EVO Max 4T,Lucknow,OP-002,33,23.82,106,100,60,40,HD Camera,3.1,Foggy,23,29,Critical,Success,NA,89
ASD-04541,2025-06-20,Reconnaissance,DJI Mavic 3 Enterprise,Delhi,OP-007,32,17.79,86,100,50,50,LiDAR,2.84,Windy,42,30,Critical,Success,NA,81
ASD-04542,2025-11-08,Reconnaissance,Autel EVO Max 4T,Chandigarh,OP-002,80,52.74,176,100,23,77,Food Package,4.77,Rainy,28,18,Critical,Success,NA,67
ASD-04543,2025-05-16,Infrastructure Inspection,DJI Matrice 300 RTK,Lucknow,OP-010,46,32.95,173,100,72,28,HD Camera,1.19,Foggy,9,15,Low,Success,NA,93
ASD-04544,2025-04-04,Infrastructure Inspection,DJI Mavic 3 Enterprise,Jaipur,OP-009,62,51.25,94,100,49,51,HD Camera,2.04,Cloudy,38,20,Critical,Success,NA,85
ASD-04545,2025-12-12,Infrastructure Inspection,Parrot Anafi AI,Dehradun,OP-010,83,9.07,239,100,57,43,Medical Kit,0.85,Clear,38,22,Low,Success,NA,92
ASD-04546,2025-10-20,Surveillance,Autel EVO Max 4T,Shimla,OP-025,44,59.1,243,100,16,84,LiDAR,1.02,Rainy,28,15,Medium,Failed,Mechanical Fault,60
ASD-04547,2025-08-29,Border Patrol,DJI Matrice 300 RTK,Dehradun,OP-003,21,54.35,276,100,77,23,LiDAR,3.8,Windy,22,30,Low,Success,NA,95
ASD-04548,2025-02-16,Reconnaissance,Parrot Anafi AI,Lucknow,OP-021,53,40.55,199,100,44,56,HD Camera,1.93,Rainy,10,6,Medium,Failed,Weather,77
ASD-04549,2025-10-23,Medical Delivery,Autel EVO Max 4T,Dehradun,OP-017,43,17.19,193,100,59,41,HD Camera,4.46,Rainy,27,25,Medium,Failed,Signal Loss,82
ASD-04550,2025-11-24,Surveillance,Parrot Anafi AI,Lucknow,OP-006,61,15.08,128,100,61,39,Food Package,3.41,Rainy,20,33,Medium,Success,NA,82
ASD-04551,2025-07-19,Reconnaissance,Skydio X2D,Lucknow,OP-005,90,19.05,274,100,36,64,Medical Kit,3.77,Clear,26,25,Critical,Success,NA,85
ASD-04552,2025-12-17,Infrastructure Inspection,Autel EVO Max 4T,Dehradun,OP-015,65,24.24,208,100,37,63,Thermal Camera,4.69,Windy,14,6,Critical,Failed,Signal Loss,89
ASD-04553,2025-02-11,Medical Delivery,DJI Matrice 300 RTK,Shimla,OP-005,62,16.64,235,100,67,33,HD Camera,4.12,Clear,12,17,Medium,Success,NA,91
ASD-04554,2025-11-23,Border Patrol,DJI Mavic 3 Enterprise,Jaipur,OP-005,77,28.08,171,100,69,31,Sensor Package,0.95,Windy,37,16,Low,Success,NA,98
ASD-04555,2025-11-09,Border Patrol,Skydio X2D,Chandigarh,OP-026,32,12.89,163,100,62,38,HD Camera,4.56,Windy,14,3,High,Success,NA,100
ASD-04556,2025-10-05,Medical Delivery,Autel EVO Max 4T,Dehradun,OP-002,29,54.48,171,100,48,52,Medical Kit,4.02,Windy,26,5,Low,Success,NA,96
ASD-04557,2025-05-22,Search & Rescue,Autel EVO Max 4T,Dehradun,OP-013,29,22.3,133,100,49,51,Thermal Camera,3.97,Foggy,17,12,Medium,Success,NA,99
ASD-04558,2025-08-28,Search & Rescue,Parrot Anafi AI,Dehradun,OP-002,59,28.7,172,100,62,38,LiDAR,3.01,Clear,31,22,High,Success,NA,92
ASD-04559,2025-04-18,Infrastructure Inspection,Skydio X2D,Shimla,OP-006,31,27.48,249,100,73,27,Food Package,3.23,Foggy,38,13,High,Success,NA,90
ASD-04560,2025-10-09,Search & Rescue,Skydio X2D,Dehradun,OP-001,71,27.98,195,100,63,37,HD Camera,0.81,Rainy,10,34,Low,Success,NA,82
ASD-04561,2025-09-21,Border Patrol,Parrot Anafi AI,Jaipur,OP-016,40,12.17,202,100,64,36,LiDAR,3.28,Rainy,40,23,Low,Failed,Mechanical Fault,83
ASD-04562,2025-01-07,Border Patrol,DJI Mavic 3 Enterprise,Chandigarh,OP-030,54,7.92,169,100,51,49,Sensor Package,2.32,Windy,33,33,Critical,Success,NA,87
ASD-04563,2025-10-22,Search & Rescue,Parrot Anafi AI,Shimla,OP-023,71,56.54,290,100,62,38,Food Package,2.5,Windy,10,15,Low,Success,NA,99
ASD-04564,2025-11-24,Border Patrol,Parrot Anafi AI,Delhi,OP-007,67,50.43,102,100,57,43,LiDAR,1.16,Cloudy,29,33,Medium,Success,NA,99
ASD-04565,2025-06-09,Infrastructure Inspection,Parrot Anafi AI,Chandigarh,OP-013,89,17.11,92,100,25,75,LiDAR,2.16,Cloudy,32,12,Medium,Success,NA,94
ASD-04566,2025-01-03,Infrastructure Inspection,DJI Matrice 300 RTK,Dehradun,OP-017,76,56.28,155,100,37,63,LiDAR,2.91,Windy,25,10,Critical,Success,NA,88
ASD-04567,2025-06-21,Surveillance,DJI Mavic 3 Enterprise,Lucknow,OP-005,44,14.14,192,100,31,69,Food Package,4.24,Rainy,26,7,High,Failed,Weather,84
ASD-04568,2025-04-13,Surveillance,DJI Mavic 3 Enterprise,Chandigarh,OP-030,61,12.62,162,100,77,23,LiDAR,3.09,Clear,20,6,Critical,Failed,Mechanical Fault,86
ASD-04569,2025-01-21,Reconnaissance,Skydio X2D,Lucknow,OP-007,86,31.07,130,100,49,51,LiDAR,3.98,Cloudy,15,24,Critical,Success,NA,89
ASD-04570,2025-07-20,Border Patrol,DJI Matrice 300 RTK,Chandigarh,OP-008,87,45.41,189,100,21,79,HD Camera,1.81,Rainy,22,27,Medium,Success,NA,83
ASD-04571,2025-12-09,Border Patrol,Autel EVO Max 4T,Delhi,OP-022,60,5.35,298,100,75,25,HD Camera,2.9,Windy,26,32,Low,Success,NA,99
ASD-04572,2025-07-20,Border Patrol,Parrot Anafi AI,Shimla,OP-009,49,9.63,111,100,45,55,Thermal Camera,4.0,Cloudy,34,31,Critical,Success,NA,88
ASD-04573,2025-08-20,Search & Rescue,Skydio X2D,Delhi,OP-006,46,34.62,176,100,43,57,Sensor Package,2.55,Foggy,12,6,Low,Success,NA,99
ASD-04574,2025-03-16,Infrastructure Inspection,DJI Matrice 300 RTK,Lucknow,OP-014,80,28.35,297,100,40,60,Thermal Camera,4.51,Windy,40,11,Low,Success,NA,94
